STATION,NAME,LATITUDE,LONGITUDE,Month,TAVG,TMAX,TMIN,PRCP,DT32,DP01,DP10,DSND,DSNW,Season
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,6,,,,1.28,,7.5,4.0,,,Summer
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,7,,,,0.14500000000000002,,1.0,1.0,,0.0,Summer
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,8,,,,1.125,,7.0,3.5,,,Summer
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,9,,,,2.41,,13.0,7.0,,,Autumn
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,10,,,,3.34,,15.0,8.5,,,Autumn
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,11,,,,5.275,,18.0,14.5,,,Autumn
US1WAKG0248,"FEDERAL WAY 2.5 SE, WA US",47.28895,-122.298461,12,,,,7.414999999999999,,23.5,15.5,,,Winter
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,1,,,,6.68,,22.0,17.0,,,Winter
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,2,,,,2.875,,15.0,9.5,,,Winter
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,3,,,,3.415,,17.0,10.5,,,Spring
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,4,,,,3.69,,14.0,10.0,,,Spring
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,5,,,,1.02,,8.0,3.0,,,Spring
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,6,,,,1.57,,8.0,5.0,,,Summer
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,7,,,,0.18,,1.0,1.0,,0.0,Summer
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,8,,,,0.5,,8.0,2.0,,,Summer
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,9,,,,3.77,,11.0,7.0,,,Autumn
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,10,,,,3.11,,11.0,6.0,,,Autumn
US1WAKG0252,"MEDINA 0.6 ENE, WA US",47.62063,-122.22545,11,,,,5.19,,15.0,11.0,,,Autumn
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,1,,,,6.34,,21.0,16.5,,,Winter
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,2,,,,3.21,,18.0,10.5,,,Winter
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,3,,,,2.65,,15.0,8.0,,,Spring
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,4,,,,3.5999999999999996,,15.0,10.5,,,Spring
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,5,,,,1.865,,8.5,6.0,,,Spring
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,6,,,,1.46,,8.0,7.0,,,Summer
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,7,,,,0.10500000000000001,,1.0,1.0,,0.0,Summer
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,8,,,,2.0149999999999997,,6.5,4.0,,,Summer
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,9,,,,2.295,,9.5,6.0,,,Autumn
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,10,,,,3.685,,13.0,8.0,,,Autumn
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,11,,,,6.37,,19.5,14.0,,,Autumn
US1WAKG0253,"RENTON 2.7 NE, WA US",47.5132,-122.1631,12,,,,8.295,,21.5,16.0,,,Winter
US1WAKG0258,"SEATTLE 6.4 S, WA US",47.5300199,-122.3751888,10,,,,3.06,,12.0,6.0,,,Autumn
US1WAKG0258,"SEATTLE 6.4 S, WA US",47.5300199,-122.3751888,11,,,,5.09,,13.0,9.0,,,Autumn
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,1,,,,5.99,,22.0,15.5,,,Winter
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,2,,,,3.315,,17.0,11.5,,,Winter
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,3,,,,2.99,,17.0,10.5,,,Spring
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,4,,,,2.75,,15.0,10.0,,,Spring
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,5,,,,1.665,,11.0,4.5,,,Spring
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,6,,,,1.845,,10.0,5.0,,,Summer
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,7,,,,0.235,,2.0,1.0,,0.0,Summer
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,8,,,,1.4,,6.0,2.5,,,Summer
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,9,,,,2.38,,8.5,5.5,,,Autumn
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,10,,,,3.295,,14.5,9.0,,,Autumn
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,11,,,,5.460000000000001,,19.0,14.5,,,Autumn
US1WAKG0263,"LAKE FOREST PARK 0.8 SSE, WA US",47.75172,-122.2795,12,,,,8.094999999999999,,22.0,14.5,,,Winter
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,1,,,,4.56,,19.0,12.0,,,Winter
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,2,,,,2.34,,12.0,8.0,,,Winter
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,9,,,,3.67,,10.0,7.0,,,Autumn
US1WAKG0266,"SEATTLE 2.9 ENE, WA US",47.630883,-122.290286,10,,,,2.62,,8.0,4.0,,,Autumn
US1WAKG0268,"VASHON 0.4 W, WA US",47.446247,-122.469,1,,,,4.3,,25.0,11.0,,,Winter
US1WAKG0268,"VASHON 0.4 W, WA US",47.446247,-122.469,4,,,,5.22,,20.0,14.0,,,Spring
US1WAKG0271,"REDMOND 7.6 ESE, WA US",47.64363,-121.95853,2,,,,3.22,,16.0,12.0,,,Winter
US1WAKG0271,"REDMOND 7.6 ESE, WA US",47.64363,-121.95853,4,,,,4.31,,,,,,Spring
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,4,,,,1.81,,13.0,7.0,,,Spring
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,6,,,,1.47,,8.0,6.0,,,Summer
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,7,,,,0.18,,2.0,1.0,,0.0,Summer
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,9,,,,2.505,,11.5,6.5,,,Autumn
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,10,,,,3.33,,14.0,7.0,,,Autumn
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,11,,,,5.74,,,,,,Autumn
US1WAKG0272,"SEATTLE 4.9 SE, WA US",47.549338,-122.267714,12,,,,9.0,,,,,,Winter
US1WAKG0281,"MERCER ISLAND 1.3 SSE, WA US",47.55193,-122.22108,1,,,,6.92,,20.0,17.0,,,Winter
US1WAKG0281,"MERCER ISLAND 1.3 SSE, WA US",47.55193,-122.22108,2,,,,2.91,,16.0,11.0,,,Winter
US1WAKG0281,"MERCER ISLAND 1.3 SSE, WA US",47.55193,-122.22108,3,,,,2.32,,16.0,7.0,,,Spring
US1WAKG0281,"MERCER ISLAND 1.3 SSE, WA US",47.55193,-122.22108,10,,,,3.33,,13.0,7.0,,,Autumn
US1WAKG0281,"MERCER ISLAND 1.3 SSE, WA US",47.55193,-122.22108,11,,,,5.6,,14.0,12.0,,,Autumn
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,1,,,,7.015000000000001,,24.0,14.0,,,Winter
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,2,,,,5.28,,23.0,10.0,,,Winter
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,3,,,,3.9,,21.0,13.5,,,Spring
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,4,,,,4.855,,23.0,16.0,,,Spring
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,5,,,,3.67,,,,,,Spring
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,6,,,,1.815,,,,,,Summer
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,8,,,,3.63,,,,,,Summer
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,9,,,,4.52,,16.0,10.0,,,Autumn
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,10,,,,4.54,,19.0,10.0,,,Autumn
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,11,,,,6.38,,17.0,13.0,,,Autumn
US1WAKG0284,"ISSAQUAH 0.5 SSW, WA US",47.5255367,-122.04257,12,,,,9.49,,27.0,13.0,,,Winter
US1WAKG0285,"WOODINVILLE 3.3 ESE, WA US",47.7232623,-122.0497747,6,,,,2.055,,9.5,5.5,,0.0,Summer
US1WAKG0287,"SEATTLE 2.5 SE, WA US",47.59661,-122.31142,1,,,,3.95,,,,,,Winter
US1WAKG0287,"SEATTLE 2.5 SE, WA US",47.59661,-122.31142,2,,,,2.89,,12.0,7.0,,,Winter
US1WAKG0287,"SEATTLE 2.5 SE, WA US",47.59661,-122.31142,3,,,,2.48,,14.0,5.0,,,Spring
US1WAKG0287,"SEATTLE 2.5 SE, WA US",47.59661,-122.31142,4,,,,3.5,,,,,,Spring
US1WAKG0287,"SEATTLE 2.5 SE, WA US",47.59661,-122.31142,5,,,,0.73,,6.0,1.0,,,Spring
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,1,,,,6.57,,25.0,17.0,,,Winter
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,2,,,,3.28,,21.0,9.0,,,Winter
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,3,,,,2.6550000000000002,,17.5,8.5,,,Spring
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,4,,,,2.655,,16.0,8.5,,,Spring
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,5,,,,1.385,,12.0,5.0,,,Spring
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,6,,,,1.01,,9.5,2.0,,,Summer
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,7,,,,0.155,,2.0,0.5,,0.0,Summer
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,8,,,,1.23,,7.0,3.0,,,Summer
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,9,,,,2.15,,9.0,4.5,,,Autumn
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,10,,,,2.62,,13.0,6.0,,,Autumn
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,11,,,,5.26,,19.0,14.0,,,Autumn
US1WAKG0294,"SEATTLE 4.0 NNW, WA US",47.671842,-122.394856,12,,,,7.695,,23.0,13.5,,,Winter
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,1,,,,8.08,,21.0,17.0,,,Winter
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,2,,,,4.01,,16.0,14.0,,,Winter
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,3,,,,3.4299999999999997,,14.0,12.0,,,Spring
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,5,,,,1.19,,9.0,2.0,,,Spring
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,6,,,,2.38,,8.0,6.0,,,Summer
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,7,,,,0.21,,1.0,1.0,,0.0,Summer
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,8,,,,2.71,,7.0,2.0,,,Summer
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,9,,,,4.27,,13.0,9.0,,,Autumn
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,10,,,,4.555,,15.0,8.5,,,Autumn
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,11,,,,5.875,,14.0,12.0,,,Autumn
US1WAKG0298,"MAPLE VALLEY 1.5 S, WA US",47.379516,-122.02289,12,,,,10.55,,22.0,16.0,,,Winter
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,1,,,,5.355,,20.0,13.5,,,Winter
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,2,,,,3.145,,17.0,9.0,,,Winter
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,3,,,,2.96,,18.0,14.0,,,Spring
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,4,,,,3.65,,18.0,11.0,,,Spring
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,5,,,,2.7,,14.0,5.0,,,Spring
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,6,,,,1.02,,8.0,4.0,,,Summer
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,7,,,,0.045,,0.5,0.0,,0.0,Summer
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,8,,,,1.435,,6.0,3.0,,0.0,Summer
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,9,,,,2.615,,9.5,5.5,,,Autumn
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,10,,,,4.06,,18.0,11.0,,,Autumn
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,11,,,,5.535,,18.5,13.5,,,Autumn
US1WAKG0299,"SEATTLE 4.9 NNE, WA US",47.6856,-122.30637,12,,,,8.0,,23.5,15.0,,,Winter
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,1,,,,4.31,,20.0,9.0,,,Winter
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,3,,,,2.92,,,,,,Spring
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,5,,,,0.93,,7.0,3.0,,,Spring
US1WAKG0305,"RENTON 3.3 SSE, WA US",47.439577,-122.162566,2,,,,2.96,,17.0,8.0,,,Winter
US1WAKG0305,"RENTON 3.3 SSE, WA US",47.439577,-122.162566,3,,,,2.74,,14.0,9.0,,,Spring
US1WAKG0305,"RENTON 3.3 SSE, WA US",47.439577,-122.162566,5,,,,1.04,,7.0,2.0,,,Spring
US1WAKG0305,"RENTON 3.3 SSE, WA US",47.439577,-122.162566,7,,,,0.13,,1.0,1.0,,0.0,Summer
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,1,,,,6.69,,,,,,Winter
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,2,,,,3.85,,23.0,10.0,,,Winter
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,3,,,,2.97,,16.0,10.0,,,Spring
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,4,,,,2.93,,18.0,9.0,,,Spring
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,7,,,,0.15,,,,,,Summer
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,10,,,,3.3,,,,,,Autumn
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,11,,,,5.19,,13.0,7.0,,,Autumn
US1WAKG0308,"LEA HILL 3.7 E, WA US",47.335138,-122.101962,12,,,,8.94,,,,,,Winter
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,1,,,,6.51,,,,,,Winter
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,3,,,,2.02,,15.0,8.0,,,Spring
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,4,,,,2.05,,14.0,6.0,,,Spring
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,5,,,,2.02,,15.0,5.0,,,Spring
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,6,,,,1.33,,11.0,4.0,,,Summer
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,7,,,,0.24,,3.0,1.0,,0.0,Summer
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,9,,,,0.84,,10.0,3.0,,,Autumn
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,11,,,,6.16,,26.0,17.0,,,Autumn
US1WAKG0313,"SEATTLE 4.5 NNW, WA US",47.68375,-122.38184,12,,,,6.57,,,,,,Winter
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,2,,,,2.35,,19.0,9.0,,,Winter
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,3,,,,2.46,,13.0,9.0,,,Spring
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,4,,,,1.82,,13.0,7.0,,,Spring
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,5,,,,1.87,,13.0,5.0,,,Spring
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,6,,,,1.61,,9.0,4.0,,,Summer
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,7,,,,0.14,,2.0,1.0,,0.0,Summer
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,11,,,,4.63,,,,,,Autumn
US1WAKG0315,"MERCER ISLAND 1.2 NE, WA US",47.582663,-122.215587,12,,,,5.02,,,,,,Winter
US1WAKG0317,"SEATTLE 6.3 S, WA US",47.531216,-122.34615,9,,,,0.83,,10.0,4.0,,,Autumn
US1WAKG0317,"SEATTLE 6.3 S, WA US",47.531216,-122.34615,10,,,,2.33,,15.0,7.0,,,Autumn
US1WAKG0317,"SEATTLE 6.3 S, WA US",47.531216,-122.34615,11,,,,5.41,,21.0,15.0,,,Autumn
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,1,,,,4.2299999999999995,,17.0,10.0,,,Winter
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,2,,,,2.35,,14.0,8.0,,,Winter
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,3,,,,2.225,,7.0,7.0,,,Spring
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,4,,,,1.93,,13.0,7.0,,,Spring
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,5,,,,0.68,,4.0,2.0,,0.0,Spring
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,6,,,,0.78,,6.0,4.0,,,Summer
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,7,,,,0.14,,1.0,1.0,,0.0,Summer
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,8,,,,0.41,,5.0,1.0,,,Summer
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,9,,,,1.655,,6.5,3.5,,,Autumn
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,10,,,,0.53,,6.0,2.0,,,Autumn
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,11,,,,3.1,,11.0,8.0,,,Autumn
US1WAKP0001,"KINGSTON 2.7 SSE, WA US",47.761639,-122.471868,12,,,,6.29,,17.0,15.0,,,Winter
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,1,,,,7.4,,23.0,14.0,0.0,0.0,Winter
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,2,,,,3.74,,15.5,9.0,2.0,2.0,Winter
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,3,,,,3.13,,17.0,9.5,,0.0,Spring
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,4,,,,3.105,,16.5,8.0,,0.0,Spring
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,5,,,,1.0899999999999999,,8.5,4.0,,0.0,Spring
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,6,,,,1.38,,8.5,5.5,,0.0,Summer
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,7,,,,0.175,,1.5,1.0,0.0,0.0,Summer
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,8,,,,1.075,,7.5,2.5,0.0,0.0,Summer
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,9,,,,2.56,,10.5,5.0,0.0,0.0,Autumn
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,10,,,,2.76,,13.0,6.5,0.0,0.0,Autumn
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,11,,,,6.285,,18.0,13.0,0.0,0.0,Autumn
US1WAKP0003,"BREMERTON 1.8 NE, WA US",47.585688,-122.609216,12,,,,9.735,,21.5,14.5,0.0,0.0,Winter
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,1,,,,6.62,,18.0,10.0,,,Winter
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,2,,,,3.2649999999999997,,13.0,10.0,,,Winter
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,3,,,,3.675,,,,,,Spring
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,4,,,,0.96,,,,,,Spring
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,5,,,,1.31,,11.0,2.0,,,Spring
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,6,,,,1.32,,8.0,6.0,,,Summer
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,7,,,,0.16,,1.0,1.0,,0.0,Summer
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,8,,,,0.19,,5.0,1.0,,,Summer
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,9,,,,0.76,,8.0,4.0,,,Autumn
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,10,,,,2.36,,14.0,7.0,,,Autumn
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,11,,,,5.84,,15.5,11.5,,,Autumn
US1WAKP0006,"BAINBRIDGE ISLAND 2.6 NNW, WA US",47.69194,-122.549777,12,,,,8.54,,18.0,12.0,,,Winter
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,1,,,,4.875,,21.0,14.0,,,Winter
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,2,,,,1.975,,16.5,6.0,,,Winter
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,3,,,,2.24,,17.0,6.5,,,Spring
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,4,,,,1.915,,14.0,6.5,,,Spring
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,5,,,,0.95,,10.0,3.5,,,Spring
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,6,,,,1.09,,10.0,3.5,,,Summer
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,7,,,,0.06,,1.0,0.0,,0.0,Summer
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,8,,,,1.0550000000000002,,7.0,3.5,,,Summer
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,9,,,,1.725,,7.5,4.0,,,Autumn
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,10,,,,1.645,,11.5,4.5,,,Autumn
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,11,,,,3.605,,17.5,9.0,,,Autumn
US1WAKP0008,"INDIANOLA 0.7 SSE, WA US",47.744598,-122.509685,12,,,,6.035,,20.5,12.5,,,Winter
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,1,,,,5.31,,,,,,Winter
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,2,,,,1.28,,,,,,Winter
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,3,,,,1.7,,,,,,Spring
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,4,,,,2.63,,,,,,Spring
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,5,,,,0.97,,,,,,Spring
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,8,,,,2.1,,9.0,5.0,,,Summer
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,11,,,,5.15,,,,,,Autumn
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",47.926447,-122.615431,12,,,,3.69,,,,,,Winter
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,1,,,,7.47,,24.0,14.0,0.0,0.0,Winter
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,2,,,,3.375,,19.5,10.0,,1.0,Winter
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,3,,,,2.85,,18.0,8.0,,0.0,Spring
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,4,,,,3.045,,14.5,5.5,,0.0,Spring
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,5,,,,1.195,,9.0,3.0,,0.0,Spring
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,6,,,,1.5899999999999999,,9.0,5.0,,0.0,Summer
